State/UTs_Code,District_Code,CD Block_Code,Town/Village_Code,Ward_Code,EB_Code,State/UTs_Name,District_Name,Level,Name,Total/Rural/Urban,No of Households,Total Population Person,Total Population Male,Total Population Female,Population in the age group 0-6 Person,Population in the age group 0-6 Male,Population in the age group 0-6 Female,Scheduled Castes population Person,Scheduled Castes population Male,Scheduled Castes population Female,Scheduled Tribes population Person,Scheduled Tribes population Male,Scheduled Tribes population Female,Literates Population Person,Literates Population Male,Literates Population Female,Illiterate Persons,Illiterate Male,Illiterate Female,Total Worker Population Person,Total Worker Population Male,Total Worker Population Female,Main Working Population Person,Main Working Population Male,Main Working Population Female,Main Cultivator Population Person,Main Cultivator Population Male,Main Cultivator Population Female,Main Agricultural Labourers Population Person,Main Agricultural Labourers Population Male,Main Agricultural Labourers Population Female,Main Household Industries Population Person,Main Household Industries Population Male,Main Household Industries Population Female,Main Other Workers Population Person,Main Other Workers Population Male,Main Other Workers Population Female,Marginal Worker Population Person,Marginal Worker Population Male,Marginal Worker Population Female,Marginal Cultivator Population Person,Marginal Cultivator Population Male,Marginal Cultivator Population Female,Marginal Agriculture Labourers Population Person,Marginal Agriculture Labourers Population Male,Marginal Agriculture Labourers Population Female,Marginal Household Industries Population Person,Marginal Household Industries Population Male,Marginal Household Industries Population Female,Marginal Other Workers Population Person,Marginal Other Workers Population Male,Marginal Other Workers Population Female,Marginal Worker Population 3_6 Person,Marginal Worker Population 3_6 Male,Marginal Worker Population 3_6 Female,Marginal Cultivator Population 3_6 Person,Marginal Cultivator Population 3_6 Male,Marginal Cultivator Population 3_6 Female,Marginal Agriculture Labourers Population 3_6 Person,Marginal Agriculture Labourers Population 3_6 Male,Marginal Agriculture Labourers Population 3_6 Female,Marginal Household Industries Population 3_6 Person,Marginal Household Industries Population 3_6 Male,Marginal Household Industries Population 3-6 Female,Marginal Other Workers Population Person 3_6 Person,Marginal Other Workers Population Person 3_6 Male,Marginal Other Workers Population Person 3_6 Female,Marginal Worker Population 0_3 Person,Marginal Worker Population 0_3 Male,Marginal Worker Population 0_3_Female,Marginal Cultivator Population 0_3 Person,Marginal Cultivator Population 0_3 Male,Marginal Cultivator Population 0_3_Female,Marginal Agriculture Labourers Population 0_3 Person,Marginal Agriculture Labourers Population 0_3 Male,Marginal Agriculture Labourers Population 0_3 Female,Marginal Household Industries Population 0_3 Person,Marginal Household Industries Population 0_3 Male,Marginal Household Industries Population 0_3 Female,Marginal Other Workers Population 0_3 Person,Marginal Other Workers Population 0_3 Male,Marginal Other Workers Population 0_3 Female,Non Working Population Person,Non Working Population Male,Non Working Population Female
32,593,0052,000000,0000,000000,KERALA,Palakkad,CD BLOCK,Kollengode,Total,30235,130862,64545,66317,13017,6616,6401,26063,12727,13336,5458,2732,2726,98521,51811,46710,32341,12734,19607,57251,38636,18615,50359,35211,15148,2997,2439,558,17299,8381,8918,1442,1022,420,28621,23369,5252,6892,3425,3467,184,107,77,2722,1026,1696,261,132,129,3725,2160,1565,6034,3053,2981,165,99,66,2576,975,1601,208,107,101,3085,1872,1213,858,372,486,19,8,11,146,51,95,53,25,28,640,288,352,73611,25909,47702
32,593,0052,000000,0000,000000,KERALA,Palakkad,CD BLOCK,Kollengode,Rural,21564,92267,45419,46848,8981,4525,4456,19647,9567,10080,5422,2716,2706,67745,35840,31905,24522,9579,14943,42359,27593,14766,37082,25093,11989,2666,2188,478,15418,7557,7861,900,661,239,18098,14687,3411,5277,2500,2777,171,98,73,2332,879,1453,205,99,106,2569,1424,1145,4634,2221,2413,153,91,62,2209,835,1374,163,78,85,2109,1217,892,643,279,364,18,7,11,123,44,79,42,21,21,460,207,253,49908,17826,32082
32,593,0052,000000,0000,000000,KERALA,Palakkad,CD BLOCK,Kollengode,Urban,8671,38595,19126,19469,4036,2091,1945,6416,3160,3256,36,16,20,30776,15971,14805,7819,3155,4664,14892,11043,3849,13277,10118,3159,331,251,80,1881,824,1057,542,361,181,10523,8682,1841,1615,925,690,13,9,4,390,147,243,56,33,23,1156,736,420,1400,832,568,12,8,4,367,140,227,45,29,16,976,655,321,215,93,122,1,1,0,23,7,16,11,4,7,180,81,99,23703,8083,15620
32,593,0052,627654,0000,000000,KERALA,Palakkad,VILLAGE,Koduvayur-II,Rural,2018,8494,4167,4327,771,398,373,2099,1031,1068,1,0,1,6524,3440,3084,1970,727,1243,3832,2537,1295,3396,2322,1074,152,122,30,1158,478,680,103,73,30,1983,1649,334,436,215,221,16,9,7,140,69,71,52,28,24,228,109,119,395,197,198,15,9,6,126,64,62,49,27,22,205,97,108,41,18,23,1,0,1,14,5,9,3,1,2,23,12,11,4662,1630,3032
32,593,0052,627669,0000,000000,KERALA,Palakkad,VILLAGE,Vadavannur,Rural,3927,17126,8477,8649,1588,802,786,4132,2044,2088,3,2,1,13462,7103,6359,3664,1374,2290,7485,5090,2395,6603,4667,1936,382,324,58,2374,1185,1189,196,164,32,3651,2994,657,882,423,459,46,31,15,555,212,343,45,31,14,236,149,87,804,383,421,41,27,14,527,202,325,32,24,8,204,130,74,78,40,38,5,4,1,28,10,18,13,7,6,32,19,13,9641,3387,6254
32,593,0052,627678,0000,000000,KERALA,Palakkad,VILLAGE,Kollengode-II,Rural,2704,11329,5463,5866,1014,513,501,2910,1408,1502,560,283,277,8738,4462,4276,2591,1001,1590,4928,3158,1770,4303,2813,1490,293,249,44,1769,775,994,93,85,8,2148,1704,444,625,345,280,10,5,5,303,152,151,10,4,6,302,184,118,559,311,248,6,4,2,282,143,139,9,4,5,262,160,102,66,34,32,4,1,3,21,9,12,1,0,1,40,24,16,6401,2305,4096
32,593,0052,627679,0000,000000,KERALA,Palakkad,VILLAGE,Kollengode-I,Rural,4217,18258,8911,9347,1785,884,901,4078,1984,2094,91,46,45,13936,7334,6602,4322,1577,2745,8314,5365,2949,7418,4938,2480,410,317,93,3123,1443,1680,241,141,100,3644,3037,607,896,427,469,42,20,22,422,150,272,61,19,42,371,238,133,825,394,431,42,20,22,405,145,260,50,14,36,328,215,113,71,33,38,0,0,0,17,5,12,11,5,6,43,23,20,9944,3546,6398
32,593,0052,627680,0000,000000,KERALA,Palakkad,VILLAGE,Muthalamada-I,Rural,5385,21868,10976,10892,2261,1156,1105,2821,1387,1434,4629,2315,2314,14015,7622,6393,7853,3354,4499,10991,6894,4097,9511,6276,3235,1036,842,194,4350,2330,2020,147,101,46,3978,3003,975,1480,618,862,39,22,17,438,155,283,26,9,17,977,432,545,1183,514,669,38,22,16,408,144,264,18,6,12,719,342,377,297,104,193,1,0,1,30,11,19,8,3,5,258,90,168,10877,4082,6795
32,593,0052,627681,0000,000000,KERALA,Palakkad,VILLAGE,Muthalamada-II,Rural,3313,15192,7425,7767,1562,772,790,3607,1713,1894,138,70,68,11070,5879,5191,4122,1546,2576,6809,4549,2260,5851,4077,1774,393,334,59,2644,1346,1298,120,97,23,2694,2300,394,958,472,486,18,11,7,474,141,333,11,8,3,455,312,143,868,422,446,11,9,2,461,137,324,5,3,2,391,273,118,90,50,40,7,2,5,13,4,9,6,5,1,64,39,25,8383,2876,5507
32,593,0052,627682,0000,000000,KERALA,Palakkad,TOWN,Koduvayur (CT),Urban,4827,20703,10247,10456,2029,1062,967,3721,1829,1892,11,3,8,16789,8640,8149,3914,1607,2307,8132,5948,2184,7230,5485,1745,184,132,52,937,417,520,316,222,94,5793,4714,1079,902,463,439,11,7,4,181,46,135,33,19,14,677,391,286,779,411,368,10,6,4,174,44,130,25,16,9,570,345,225,123,52,71,1,1,0,7,2,5,8,3,5,107,46,61,12571,4299,8272
32,593,0052,627683,0000,000000,KERALA,Palakkad,TOWN,Puthunagaram (CT),Urban,3844,17892,8879,9013,2007,1029,978,2695,1331,1364,25,13,12,13987,7331,6656,3905,1548,2357,6760,5095,1665,6047,4633,1414,147,119,28,944,407,537,226,139,87,4730,3968,762,713,462,251,2,2,0,209,101,108,23,14,9,479,345,134,621,421,200,2,2,0,193,96,97,20,13,7,406,310,96,92,41,51,0,0,0,16,5,11,3,1,2,73,35,38,11132,3784,7348
32,593,0053,000000,0000,000000,KERALA,Palakkad,CD BLOCK,Chittur,Total,40218,162544,80240,82304,14592,7497,7095,22724,11160,11564,4411,2188,2223,118601,63021,55580,43943,17219,26724,79917,50438,29479,66515,44109,22406,7768,5692,2076,25789,12745,13044,1333,910,423,31625,24762,6863,13402,6329,7073,858,460,398,6745,2664,4081,412,174,238,5387,3031,2356,11151,5369,5782,621,336,285,5746,2301,3445,358,160,198,4426,2572,1854,2251,960,1291,237,124,113,999,363,636,54,14,40,961,459,502,82627,29802,52825
32,593,0053,000000,0000,000000,KERALA,Palakkad,CD BLOCK,Chittur,Rural,40218,162544,80240,82304,14592,7497,7095,22724,11160,11564,4411,2188,2223,118601,63021,55580,43943,17219,26724,79917,50438,29479,66515,44109,22406,7768,5692,2076,25789,12745,13044,1333,910,423,31625,24762,6863,13402,6329,7073,858,460,398,6745,2664,4081,412,174,238,5387,3031,2356,11151,5369,5782,621,336,285,5746,2301,3445,358,160,198,4426,2572,1854,2251,960,1291,237,124,113,999,363,636,54,14,40,961,459,502,82627,29802,52825
32,593,0053,000000,0000,000000,KERALA,Palakkad,CD BLOCK,Chittur,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,593,0053,627655,0000,000000,KERALA,Palakkad,VILLAGE,Thathamangalam (Part),Rural,1650,7306,3604,3702,691,348,343,2585,1287,1298,12,3,9,5335,2849,2486,1971,755,1216,3404,2189,1215,2490,1696,794,178,145,33,782,371,411,27,19,8,1503,1161,342,914,493,421,37,19,18,492,196,296,10,3,7,375,275,100,837,453,384,31,16,15,469,191,278,8,3,5,329,243,86,77,40,37,6,3,3,23,5,18,2,0,2,46,32,14,3902,1415,2487
32,593,0053,627656,0000,000000,KERALA,Palakkad,VILLAGE,Chittur (Part),Rural,1269,5244,2540,2704,442,223,219,1110,528,582,32,17,15,3987,2075,1912,1257,465,792,2626,1610,1016,2101,1391,710,199,144,55,795,370,425,43,23,20,1064,854,210,525,219,306,21,9,12,268,73,195,4,2,2,232,135,97,408,160,248,15,7,8,213,58,155,4,2,2,176,93,83,117,59,58,6,2,4,55,15,40,0,0,0,56,42,14,2618,930,1688
32,593,0053,627657,0000,000000,KERALA,Palakkad,VILLAGE,Thekkedesom,Rural,3131,13108,6430,6678,1199,635,564,2725,1332,1393,95,47,48,9254,4928,4326,3854,1502,2352,6557,4117,2440,5803,3831,1972,652,531,121,2980,1494,1486,34,22,12,2137,1784,353,754,286,468,26,8,18,535,164,371,5,1,4,188,113,75,670,251,419,19,6,13,484,147,337,3,1,2,164,97,67,84,35,49,7,2,5,51,17,34,2,0,2,24,16,8,6551,2313,4238
32,593,0053,627658,0000,000000,KERALA,Palakkad,VILLAGE,Nalleppilly,Rural,3531,14361,6966,7395,1267,650,617,1633,784,849,19,11,8,11103,5751,5352,3258,1215,2043,6588,4224,2364,6041,3954,2087,411,309,102,2182,1012,1170,318,275,43,3130,2358,772,547,270,277,16,7,9,205,71,134,9,6,3,317,186,131,492,246,246,15,7,8,190,66,124,6,4,2,281,169,112,55,24,31,1,0,1,15,5,10,3,2,1,36,17,19,7773,2742,5031
32,593,0053,627659,0000,000000,KERALA,Palakkad,VILLAGE,Kozhinjampara,Rural,2919,12311,6042,6269,1150,576,574,825,395,430,24,14,10,9394,4945,4449,2917,1097,1820,5707,3754,1953,4849,3353,1496,326,246,80,1456,706,750,83,49,34,2984,2352,632,858,401,457,57,15,42,89,19,70,104,54,50,608,313,295,745,359,386,47,13,34,66,18,48,97,51,46,535,277,258,113,42,71,10,2,8,23,1,22,7,3,4,73,36,37,6604,2288,4316
32,593,0053,627660,0000,000000,KERALA,Palakkad,VILLAGE,Vadakarapathy,Rural,4458,17717,8866,8851,1669,837,832,843,428,415,228,119,109,13122,7065,6057,4595,1801,2794,8925,5511,3414,7051,4622,2429,991,656,335,2040,1070,970,258,134,124,3762,2762,1000,1874,889,985,203,92,111,748,333,415,64,21,43,859,443,416,1437,730,707,160,82,78,546,262,284,44,19,25,687,367,320,437,159,278,43,10,33,202,71,131,20,2,18,172,76,96,8792,3355,5437
32,593,0053,627661,0000,000000,KERALA,Palakkad,VILLAGE,Ozhalapathy,Rural,2386,8742,4306,4436,751,379,372,928,472,456,601,289,312,5926,3155,2771,2816,1151,1665,4477,2750,1727,3509,2223,1286,804,601,203,1524,737,787,79,59,20,1102,826,276,968,527,441,229,145,84,442,225,217,20,8,12,277,149,128,706,398,308,153,100,53,357,185,172,19,8,11,177,105,72,262,129,133,76,45,31,85,40,45,1,0,1,100,44,56,4265,1556,2709
32,593,0053,627662,0000,000000,KERALA,Palakkad,VILLAGE,Eruthempathy,Rural,2542,9469,4701,4768,800,429,371,1191,588,603,47,20,27,6766,3680,3086,2703,1021,1682,4893,3017,1876,3791,2442,1349,549,393,156,1144,548,596,93,63,30,2005,1438,567,1102,575,527,22,18,4,650,335,315,49,23,26,381,199,182,798,423,375,15,11,4,493,263,230,45,22,23,245,127,118,304,152,152,7,7,0,157,72,85,4,1,3,136,72,64,4576,1684,2892
32,593,0053,627663,0000,000000,KERALA,Palakkad,VILLAGE,Kozhipathy,Rural,3318,12265,6071,6194,1069,567,502,1511,719,792,920,464,456,8397,4490,3907,3868,1581,2287,6334,3974,2360,5638,3687,1951,966,688,278,2706,1430,1276,43,25,18,1923,1544,379,696,287,409,41,27,14,476,184,292,36,6,30,143,70,73,624,250,374,21,15,6,447,170,277,36,6,30,120,59,61,72,37,35,20,12,8,29,14,15,0,0,0,23,11,12,5931,2097,3834
32,593,0053,627664,0000,000000,KERALA,Palakkad,VILLAGE,Valiyavallampathy,Rural,3196,12864,6342,6522,1133,596,537,1209,605,604,46,28,18,9553,5024,4529,3311,1318,1993,6201,3987,2214,5052,3467,1585,752,493,259,1768,888,880,59,31,28,2473,2055,418,1149,520,629,33,13,20,583,209,374,18,8,10,515,290,225,1084,501,583,32,13,19,550,201,349,17,8,9,485,279,206,65,19,46,1,0,1,33,8,25,1,0,1,30,11,19,6663,2355,4308
32,593,0053,627665,0000,000000,KERALA,Palakkad,VILLAGE,Moolathara,Rural,2604,9764,4832,4932,848,430,418,1011,507,504,1867,926,941,6401,3431,2970,3363,1401,1962,5287,3212,2075,5073,3159,1914,495,353,142,2294,1135,1159,45,25,20,2239,1646,593,214,53,161,8,2,6,107,24,83,16,4,12,83,23,60,160,44,116,6,1,5,85,20,65,14,4,10,55,19,36,54,9,45,2,1,1,22,4,18,2,0,2,28,4,24,4477,1620,2857
32,593,0053,627666,0000,000000,KERALA,Palakkad,VILLAGE,Perumatty,Rural,1967,8150,3976,4174,705,342,363,1232,593,639,216,109,107,6016,3178,2838,2134,798,1336,4283,2594,1689,3802,2427,1375,490,355,135,1813,895,918,34,15,19,1465,1162,303,481,167,314,42,29,13,288,69,219,18,7,11,133,62,71,319,113,206,22,15,7,182,46,136,14,6,8,101,46,55,162,54,108,20,14,6,106,23,83,4,1,3,32,16,16,3867,1382,2485
32,593,0053,627667,0000,000000,KERALA,Palakkad,VILLAGE,Vandithavalam,Rural,2925,12531,6302,6229,1119,575,544,2363,1170,1193,18,13,5,9526,5087,4439,3005,1215,1790,5723,3826,1897,4230,3022,1208,389,309,80,1610,797,813,34,27,7,2197,1889,308,1493,804,689,48,36,12,904,400,504,21,11,10,520,357,163,1245,669,576,26,17,9,768,329,439,18,9,9,433,314,119,248,135,113,22,19,3,136,71,65,3,2,1,87,43,44,6808,2476,4332
32,593,0053,627668,0000,000000,KERALA,Palakkad,VILLAGE,Pattanchery,Rural,4322,18712,9262,9450,1749,910,839,3558,1752,1806,286,128,158,13821,7363,6458,4891,1899,2992,8912,5673,3239,7085,4835,2250,566,469,97,2695,1292,1403,183,143,40,3641,2931,710,1827,838,989,75,40,35,958,362,596,38,20,18,756,416,340,1626,772,854,59,33,26,896,345,551,33,17,16,638,377,261,201,66,135,16,7,9,62,17,45,5,3,2,118,39,79,9800,3589,6211
32,593,0054,000000,0000,000000,KERALA,Palakkad,CD BLOCK,Nemmara,Total,32738,138272,67610,70662,13228,6651,6577,23254,11381,11873,1793,873,920,106797,55700,51097,31475,11910,19565,60149,39860,20289,52931,35962,16969,3484,2837,647,19219,8907,10312,1277,990,287,28951,23228,5723,7218,3898,3320,324,197,127,2963,1183,1780,191,99,92,3740,2419,1321,6151,3355,2796,272,165,107,2446,944,1502,157,84,73,3276,2162,1114,1067,543,524,52,32,20,517,239,278,34,15,19,464,257,207,78123,27750,50373
32,593,0054,000000,0000,000000,KERALA,Palakkad,CD BLOCK,Nemmara,Rural,32738,138272,67610,70662,13228,6651,6577,23254,11381,11873,1793,873,920,106797,55700,51097,31475,11910,19565,60149,39860,20289,52931,35962,16969,3484,2837,647,19219,8907,10312,1277,990,287,28951,23228,5723,7218,3898,3320,324,197,127,2963,1183,1780,191,99,92,3740,2419,1321,6151,3355,2796,272,165,107,2446,944,1502,157,84,73,3276,2162,1114,1067,543,524,52,32,20,517,239,278,34,15,19,464,257,207,78123,27750,50373
32,593,0054,000000,0000,000000,KERALA,Palakkad,CD BLOCK,Nemmara,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,593,0054,627670,0000,000000,KERALA,Palakkad,VILLAGE,Pallassana,Rural,5457,23581,11718,11863,2210,1112,1098,5204,2561,2643,15,8,7,18044,9580,8464,5537,2138,3399,10814,7063,3751,9647,6474,3173,701,532,169,3911,1652,2259,183,135,48,4852,4155,697,1167,589,578,49,32,17,652,246,406,17,8,9,449,303,146,885,447,438,34,25,9,480,165,315,10,6,4,361,251,110,282,142,140,15,7,8,172,81,91,7,2,5,88,52,36,12767,4655,8112
32,593,0054,627671,0000,000000,KERALA,Palakkad,VILLAGE,Vallanghy,Rural,4246,17804,8661,9143,1709,876,833,2404,1164,1240,155,78,77,13779,7139,6640,4025,1522,2503,7692,5139,2553,7008,4864,2144,465,347,118,1966,891,1075,132,93,39,4445,3533,912,684,275,409,38,16,22,243,59,184,21,7,14,382,193,189,533,216,317,27,8,19,190,42,148,14,4,10,302,162,140,151,59,92,11,8,3,53,17,36,7,3,4,80,31,49,10112,3522,6590
32,593,0054,627672,0000,000000,KERALA,Palakkad,VILLAGE,Nemmara,Rural,4564,18745,9105,9640,1711,836,875,2314,1165,1149,102,51,51,14943,7707,7236,3802,1398,2404,7481,5199,2282,6886,4886,2000,281,238,43,1844,851,993,267,214,53,4494,3583,911,595,313,282,40,32,8,217,89,128,33,17,16,305,175,130,561,300,261,36,29,7,214,88,126,29,16,13,282,167,115,34,13,21,4,3,1,3,1,2,4,1,3,23,8,15,11264,3906,7358
32,593,0054,627673,0000,000000,KERALA,Palakkad,VILLAGE,Ayiloor,Rural,2188,8999,4394,4605,819,438,381,1067,517,550,70,6,64,7041,3659,3382,1958,735,1223,4037,2662,1375,3867,2586,1281,290,246,44,1692,747,945,121,118,3,1764,1475,289,170,76,94,6,4,2,70,21,49,3,0,3,91,51,40,134,63,71,4,2,2,58,15,43,3,0,3,69,46,23,36,13,23,2,2,0,12,6,6,0,0,0,22,5,17,4962,1732,3230
32,593,0054,627674,0000,000000,KERALA,Palakkad,VILLAGE,Kairady,Rural,1939,8626,4159,4467,944,473,471,744,363,381,108,52,56,6733,3421,3312,1893,738,1155,3300,2359,941,2270,1709,561,264,244,20,815,486,329,38,19,19,1153,960,193,1030,650,380,25,13,12,133,55,78,6,2,4,866,580,286,970,624,346,24,12,12,118,50,68,4,1,3,824,561,263,60,26,34,1,1,0,15,5,10,2,1,1,42,19,23,5326,1800,3526
32,593,0054,627675,0000,000000,KERALA,Palakkad,VILLAGE,Thiruvazhiyad,Rural,2521,10794,5266,5528,1066,553,513,2069,997,1072,301,149,152,8164,4227,3937,2630,1039,1591,4593,3073,1520,3708,2538,1170,382,324,58,1724,908,816,67,43,24,1535,1263,272,885,535,350,65,43,22,456,229,227,10,6,4,354,257,97,859,524,335,62,41,21,445,228,217,8,4,4,344,251,93,26,11,15,3,2,1,11,1,10,2,2,0,10,6,4,6201,2193,4008
32,593,0054,627676,0000,000000,KERALA,Palakkad,VILLAGE,Nelliyampathy,Rural,1534,5545,2815,2730,432,222,210,1248,638,610,908,465,443,4113,2250,1863,1432,565,867,2996,1645,1351,2519,1360,1159,23,9,14,113,55,58,2,1,1,2381,1295,1086,477,285,192,3,0,3,7,2,5,1,1,0,466,282,184,413,245,168,2,0,2,7,2,5,1,1,0,403,242,161,64,40,24,1,0,1,0,0,0,0,0,0,63,40,23,2549,1170,1379
32,593,0054,627677,0000,000000,KERALA,Palakkad,VILLAGE,Elavancherry,Rural,4120,17940,8741,9199,1623,795,828,4204,2069,2135,74,35,39,13704,7232,6472,4236,1509,2727,8354,5275,3079,7607,4870,2737,587,472,115,3857,1778,2079,196,153,43,2967,2467,500,747,405,342,40,24,16,357,144,213,46,26,20,304,211,93,600,325,275,36,23,13,281,105,176,43,25,18,240,172,68,147,80,67,4,1,3,76,39,37,3,1,2,64,39,25,9586,3466,6120
32,593,0054,627699,0000,000000,KERALA,Palakkad,VILLAGE,Erimayur-II (Part),Rural,30,148,67,81,22,8,14,136,63,73,0,0,0,92,48,44,56,19,37,72,45,27,40,32,8,0,0,0,4,1,3,0,0,0,36,31,5,32,13,19,0,0,0,22,6,16,0,0,0,10,7,3,30,12,18,0,0,0,20,5,15,0,0,0,10,7,3,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,76,22,54
32,593,0054,627700,0000,000000,KERALA,Palakkad,VILLAGE,Melarcode (Part),Rural,6139,26090,12684,13406,2692,1338,1354,3864,1844,2020,60,29,31,20184,10437,9747,5906,2247,3659,10810,7400,3410,9379,6643,2736,491,425,66,3293,1538,1755,271,214,57,5324,4466,858,1431,757,674,58,33,25,806,332,474,54,32,22,513,360,153,1166,599,567,47,25,22,633,244,389,45,27,18,441,303,138,265,158,107,11,8,3,173,88,85,9,5,4,72,57,15,15280,5284,9996
32,593,0055,000000,0000,000000,KERALA,Palakkad,CD BLOCK,Alathur,Total,62172,268098,130550,137548,28115,14364,13751,36122,17865,18257,1267,628,639,210272,107619,102653,57826,22931,34895,109156,75027,34129,93303,66535,26768,7051,5551,1500,24469,11241,13228,2384,1751,633,59399,47992,11407,15853,8492,7361,947,426,521,5375,1949,3426,581,309,272,8950,5808,3142,13487,7399,6088,775,360,415,4638,1757,2881,474,257,217,7600,5025,2575,2366,1093,1273,172,66,106,737,192,545,107,52,55,1350,783,567,158942,55523,103419
32,593,0055,000000,0000,000000,KERALA,Palakkad,CD BLOCK,Alathur,Rural,56076,241378,117742,123636,25175,12841,12334,33077,16382,16695,1244,617,627,188881,96883,91998,52497,20859,31638,99318,68023,31295,84934,60344,24590,6768,5344,1424,23029,10608,12421,2155,1564,591,52982,42828,10154,14384,7679,6705,903,405,498,5059,1850,3209,553,299,254,7869,5125,2744,12244,6684,5560,747,341,406,4358,1666,2692,453,250,203,6686,4427,2259,2140,995,1145,156,64,92,701,184,517,100,49,51,1183,698,485,142060,49719,92341
32,593,0055,000000,0000,000000,KERALA,Palakkad,CD BLOCK,Alathur,Urban,6096,26720,12808,13912,2940,1523,1417,3045,1483,1562,23,11,12,21391,10736,10655,5329,2072,3257,9838,7004,2834,8369,6191,2178,283,207,76,1440,633,807,229,187,42,6417,5164,1253,1469,813,656,44,21,23,316,99,217,28,10,18,1081,683,398,1243,715,528,28,19,9,280,91,189,21,7,14,914,598,316,226,98,128,16,2,14,36,8,28,7,3,4,167,85,82,16882,5804,11078
32,593,0055,627692,0000,000000,KERALA,Palakkad,VILLAGE,Thenkurissi-II (Part),Rural,22,107,49,58,16,8,8,43,23,20,0,0,0,72,33,39,35,16,19,32,29,3,31,29,2,1,1,0,0,0,0,0,0,0,30,28,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,20,55
32,593,0055,627696,0000,000000,KERALA,Palakkad,VILLAGE,Tarur-I,Rural,3096,12617,6031,6586,1296,666,630,1471,727,744,65,31,34,9971,4971,5000,2646,1060,1586,5016,3359,1657,4126,2862,1264,339,267,72,1358,640,718,181,134,47,2248,1821,427,890,497,393,38,19,19,279,93,186,54,38,16,519,347,172,791,448,343,33,16,17,253,86,167,49,33,16,456,313,143,99,49,50,5,3,2,26,7,19,5,5,0,63,34,29,7601,2672,4929
32,593,0055,627697,0000,000000,KERALA,Palakkad,VILLAGE,Tarur-II,Rural,2893,13376,6568,6808,1560,791,769,1649,857,792,22,12,10,10147,5208,4939,3229,1360,1869,5268,3596,1672,4283,3046,1237,375,292,83,1507,754,753,64,49,15,2337,1951,386,985,550,435,60,41,19,404,163,241,14,4,10,507,342,165,921,523,398,54,39,15,389,159,230,13,4,9,465,321,144,64,27,37,6,2,4,15,4,11,1,0,1,42,21,21,8108,2972,5136
32,593,0055,627698,0000,000000,KERALA,Palakkad,VILLAGE,Erimayur-I ,Rural,3507,15319,7461,7858,1569,817,752,2609,1310,1299,20,10,10,11598,5987,5611,3721,1474,2247,6141,4156,1985,5207,3699,1508,365,288,77,1770,873,897,174,132,42,2898,2406,492,934,457,477,68,33,35,405,133,272,21,11,10,440,280,160,807,407,400,54,24,30,325,108,217,18,10,8,410,265,145,127,50,77,14,9,5,80,25,55,3,1,2,30,15,15,9178,3305,5873
32,593,0055,627699,0000,000000,KERALA,Palakkad,VILLAGE,Erimayur-II (Part),Rural,3533,15154,7434,7720,1484,758,726,3862,1945,1917,7,3,4,11609,6046,5563,3545,1388,2157,6630,4359,2271,5854,3939,1915,438,330,108,2075,830,1245,105,86,19,3236,2693,543,776,420,356,44,15,29,432,193,239,24,12,12,276,200,76,689,379,310,41,15,26,410,186,224,12,7,5,226,171,55,87,41,46,3,0,3,22,7,15,12,5,7,50,29,21,8524,3075,5449
32,593,0055,627700,0000,000000,KERALA,Palakkad,VILLAGE,Melarcode (Part),Rural,17,65,31,34,7,3,4,0,0,0,0,0,0,57,28,29,8,3,5,20,16,4,12,11,1,0,0,0,0,0,0,0,0,0,12,11,1,8,5,3,0,0,0,2,1,1,2,2,0,4,2,2,8,5,3,0,0,0,2,1,1,2,2,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,15,30
32,593,0055,627701,0000,000000,KERALA,Palakkad,VILLAGE,Kavasseri-I,Rural,3901,17333,8448,8885,1857,940,917,2972,1461,1511,53,23,30,13538,6920,6618,3795,1528,2267,6736,4791,1945,5192,3850,1342,311,262,49,1228,487,741,219,151,68,3434,2950,484,1544,941,603,49,13,36,533,186,347,74,47,27,888,695,193,1342,825,517,43,11,32,487,175,312,54,36,18,758,603,155,202,116,86,6,2,4,46,11,35,20,11,9,130,92,38,10597,3657,6940
32,593,0055,627702,0000,000000,KERALA,Palakkad,VILLAGE,Kavasseri-II,Rural,2882,11855,5683,6172,1162,577,585,1708,812,896,11,6,5,9338,4736,4602,2517,947,1570,4938,3245,1693,3719,2597,1122,320,237,83,1198,490,708,142,99,43,2059,1771,288,1219,648,571,38,24,14,695,286,409,126,82,44,360,256,104,1137,624,513,33,24,9,640,272,368,125,82,43,339,246,93,82,24,58,5,0,5,55,14,41,1,0,1,21,10,11,6917,2438,4479
